index,screen,embedding
1,"<div class=""android.widget.FrameLayout"" index=""0""><button class=""android.view.ViewGroup"" index=""1""><button id=""date"" description=""Sun, Oct 15"" class=""android.widget.TextView"" index=""2"" /></button><button description=""Phone"" class=""android.widget.TextView"" long-clickable=""true"" index=""3"" /><button description=""Messages"" class=""android.widget.TextView"" long-clickable=""true"" index=""4"" /><button description=""Predicted app: Clock"" class=""android.widget.TextView"" long-clickable=""true"" index=""5"" /><button description=""Chrome"" class=""android.widget.TextView"" long-clickable=""true"" index=""6"" /><button description=""Camera"" class=""android.widget.TextView"" long-clickable=""true"" index=""7"" /><button id=""search_container_hotseat"" description=""Search"" class=""android.widget.FrameLayout"" long-clickable=""true"" index=""8""><button id=""g_icon"" description=""Google app"" class=""android.widget.ImageView"" index=""9"" /><button id=""mic_icon"" description=""Voice search"" class=""android.widget.ImageView"" index=""10"" /><button id=""lens_icon"" description=""Google Lens"" class=""android.widget.ImageButton"" index=""11"" /></button></div>","[-0.0056146975, 0.032179456, 0.0064091445, 0.013737489, -0.02833099, 0.014992484, -0.042984337, 0.026269903, 0.02092568, 0.036905497, 0.005126416, 0.040847726, 0.0114322165, 0.016300594, -0.015746033, -0.043231796, -0.010970148, 0.02024196, -0.030422183, -0.0005609668, -0.0026461128, -0.026240638, -0.037625585, -0.039503388, 0.008913725, -0.03245443, -0.08469779, 0.0843786, -0.024442729, -0.030910896, -0.010611008, -0.025390044, -0.009194182, -0.04332878, -0.0075407457, 0.0026141384, 0.032812912, 0.01737813, -0.0071369056, 0.019907238, -0.017296856, 0.010878718, -0.0062429896, -0.014301006, -0.006883779, 0.03273425, -0.008681549, 0.030509612, 0.03653248, 0.0290581, -0.010394289, 0.024964733, -0.020309754, 0.03901365, -0.010382254, 0.0435089, 0.051202845, -0.035423085, 0.008851343, 0.033422645, 0.04240973, -0.032247066, -0.03965234, -0.01357458, 0.031223433, -0.026837911, 0.031417284, -0.017141147, 0.004381559, 0.036715128, -0.0032624954, -0.029252283, -0.03771947, -0.012037739, 0.021851324, -0.012248253, 0.021342317, -0.010822154, -7.4903764e-05, 0.013633228, 0.07035074, 0.00011187769, 0.022119172, -0.046340067, -0.027878854, -0.00932633, 0.018104237, 0.026933417, 0.021190438, -0.03897727, 0.013533989, 0.02579916, 0.026043285, 0.027494473, -0.05142051, -0.032429818, 0.03051621, -0.010226595, 0.01110568, -0.02378719, -0.036234666, 0.029384669, -0.04243755, 0.04402448, 0.015931597, 0.05530635, 0.025811711, 0.032180622, -0.0004336113, -0.032255076, -0.05651882, -0.03676655, -0.009996451, 0.044223294, 0.030599557, 0.009036403, -0.07964597, -0.006278185, 0.031794433, 0.036527395, 0.026613949, -0.014784263, 0.00671728, 0.026477601, 0.005353412, -0.0054588225, 0.04171633, -0.028687205, -0.010348587, -0.016254546, 0.0110130375, 0.014650529, 0.008190813, -0.0042934585, -0.048537582, -0.020107837, -0.010186319, 0.07400405, -0.05188293, 0.009970559, 0.073802456, 0.036948767, 0.040935602, 0.013037817, 0.031138193, 0.016468612, -0.011953802, 0.013058252, -0.012339397, 0.03682256, 0.0009436963, 0.037737884, 7.703282e-13, 0.0148475515, -0.038702063, 0.019498428, -0.0031066483, 0.012995164, -0.0051734936, 0.0024173835, -0.008645694, 0.025101105, 0.009487768, 1.8199793e-17, -0.033231437, -0.035257667, 0.0028390484, -0.00031279912, 0.0291171, -0.04244962, 0.02419017, -0.0462168, 0.066432945, -0.000947724, 0.005026115, 0.046834107, 0.00830548, 0.022802193, -0.0019258705, 0.00014479517, -0.021843735, 0.035456922, 0.0066503175, 0.0039337096, -0.021916706, -0.0106875, -0.013637451, -0.031449694, -0.040243383, -0.01083738, 0.010185875, 0.031466756, -0.08189035, 0.051583085, -0.0074565536, 0.009339026, 0.011966313, 0.012929769, -0.04579518, -0.040876392, -0.025805587, 0.006875528, -0.04113845, 0.059215065, 0.041059513, 0.0039387476, 0.02164588, 0.002164689, 0.023561763, -0.009328017, -0.04416547, 0.024320845, 0.0054223086, -0.061099112, 0.006623022, 0.057521105, -0.010320288, -0.016274283, -0.004387623, 0.011143341, -0.04388015, -0.044962123, 0.058208678, -0.013697888, 0.004476186, -0.030490441, -0.0068331086, 0.042645458, -0.029231958, 0.006138555, -0.063058086, -0.0024627564, -0.025147524, -0.014406654, -0.050053723, -0.062119104, 0.004292212, 0.03406454, 0.025340209, 0.031648498, 0.02660139, -0.05244239, -0.006817213, 0.001326523, 0.04203477, -0.006799166, -0.02960767, 0.028300356, -0.03952586, 0.03345387, -0.0039997543, 0.015366185, -0.017597495, 0.018147064, 0.04915834, 0.0016734285, -0.027171172, 0.007075406, 0.042774387, 0.042266615, 0.012762949, -0.039470833, 0.00643849, 0.002339904, -0.0040813754, 0.02625923, -0.010720414, 0.012851999, 0.033357516, -0.012427183, 0.0086084455, 0.011129911, 0.0055331606, 0.01813101, 0.00025794707, -0.04009522, -0.01299165, 0.033968866, -0.01365251, -0.0021406352, 0.040134724, 0.03275639, 0.00101139, -0.003984421, -0.023682697, 0.001047215, 0.0017523357, 0.013147625, -0.005360845, 0.08715252, 0.021035437, -0.03862244, -0.012096611, 0.004513445, 0.0032967208, -0.035773683, -0.09010407, 0.0037462786, 0.060616285, 0.00929771, -0.026440028, -0.025905207, -0.02708498, -0.018417183, 0.023056619, 0.06990661, 0.019926162, 0.032774985, -0.016589941, -0.030738322, -0.027732057, -0.015584218, 0.019309394, 0.013533971, 0.02587618, -0.007626226, 0.026884774, 0.036611646, 0.014104077, -0.04773797, 0.025939338, -0.016199937, -0.022008888, -0.034721684, 0.018653259, -0.032709256, 0.024841323, -0.039328862, -0.019464467, 0.00946513, 0.044235066, -0.0076127616, 0.029054802, 0.041301537, -0.0385023, 0.0026054054, -0.0059455056, -0.022328159, -0.011401207, -0.08697595, 0.024193645, -0.038271062, -0.028481387, 0.05809831, 0.024768535, 0.021870077, 0.09173384, -0.003135156, -0.013310175, 0.03356813, -0.005576613, 0.005813917, 0.036310606, 0.024540182, -0.015127401, -0.010860535, -0.041452058, 0.005918878, 0.0188816, 0.059933607, 0.031110752, 0.008877246, 0.017311694, 0.012550009, -0.04324, 0.062390994, -0.012100442, -0.026106784, 0.023037622, 0.04336182, 0.032578424, -0.05109048, 0.0008719731, -0.03096051, -0.05673786, 0.05256838, -0.012477565, -0.05968406, 0.044828527, -0.058779303, 0.03108468, 0.0052994746, 0.028662134, -0.034038924, -0.001798543, -0.023597557, 0.01655934, -0.016431663, -0.0059264665, 0.018717095, -0.026305519, -0.006343673, 0.024200585, -0.027903724, -0.061650462, -0.0021259617, -0.002276502, -0.04093147, 0.015922077, -0.0054062344, -0.050540395, 0.0037307783, -0.0075627966, -5.7696107e-05, 0.026643459, -0.035060946, 0.012732916, 0.016134338, 0.061234947, 0.04571947, 0.011896735, -0.02135396, 0.0017864612, -0.00017699867, 0.036241975, -0.021977408, 0.026837567, 0.0016848578, -0.034967333, -0.009106089, 0.050827168, -0.022640461, 0.015694967, -0.01791806, 0.013957535, -0.01625571, 0.014862188, -0.010576055, -0.006981977, -0.03732698, 0.010560201, 0.036728557, -5.9664973e-05, 0.031181596, -0.00088163506, 0.029006252, -0.03298774, -0.021098973, -0.008767269, 0.037178487, -0.011341321, 0.012674544, -0.00014222512, -0.056127414, 0.014385459, -0.022650495, -0.03902601, -0.0128334705, -0.03444318, -0.021042885, 0.029607845, 0.030279513, 0.05016439, 0.027716579, -0.022364, 0.0076620807, -0.022027941, -0.020938871, 0.0035690507, 0.0010173826, 0.019008396, -0.016165594, 0.012072235, -0.009081643, 0.04460285, -0.0038406497, 0.0154235335, 0.00617639, 0.052148905, 0.010381311, -0.02198538, -0.0044713, 0.0279617, 0.015511066, -0.018350461, -0.022339176, -0.023868099, 0.07716299, 0.08149548, -0.019508539, -0.017496629, 0.008399367, 0.008124336, 0.0026313046, -0.017781448, -0.020343874, -0.015599417, 0.034022313, -0.05408468, 0.07176622, 0.036363866, 0.016789747, -0.029372538, 0.06999695, 0.011497045, -0.017476099, 0.04309852, 0.002762596, 0.047729287, 0.03866411, -0.0023666294, -0.0064393827, 0.07075038, 0.033840735, 0.040941283, 0.016873147, 0.04127105, -0.06411458, -0.0075797443, 0.0025061972, 0.0065839738, -0.026791845, -0.008073749, 0.029523814, 0.016652158, 0.040194064, 0.021951249, -0.008046477, 0.009978869, -0.012025434, 0.011054861, -0.006501779, -0.044044133, 0.0026082536, 0.026165554, -0.02013894, 0.02854459, 0.010241241, -0.053493913, 0.0048639155, 0.0037162018, -0.065629646, 0.002237596, -0.049726326, -0.027439367, 0.026363123, -0.0017947251, -0.027199535, -0.05271119, 0.0649825, 0.069360845, -0.019719945, -0.01597678, -0.022730965, -0.043279465, 0.07632563, -0.0055565154, -0.031232744, 0.059389733, -0.052062858, 0.017030444, -0.02244597, -0.030707894, 0.051590562, 0.019264534, 0.0066860756, 0.011894697, -0.044851802, -0.01712641, 0.043148518, 0.045745116, -0.0042939237, 0.035106827, -0.025860665, -0.037264068, -0.021810833, -0.038673792, -0.031448428, 0.0013081303, -0.016397018, 0.041157782, -0.0066835643, 0.09601047, 0.030848786, 0.062469587, 0.007477403, -0.008476379, -0.00486101, -0.030550545, -0.042282663, 0.01765816, 0.06265429, -0.07331807, 0.015411391, 0.041683864, 0.026588822, 0.020147517, -0.01744121, 0.025664497, -0.010628355, 0.027829174, -0.008297703, 0.032936394, -0.01186967, 0.02893483, -0.06899671, 0.014613334, 0.018229643, 0.009373247, -0.034060273, 0.00036936096, -0.04644584, 0.040999748, 0.052648295, -0.028807849, -0.036881354, -0.009135129, -0.00016487912, 0.011868353, 0.005982986, -0.029676272, 0.0006590488, -0.05517249, -0.013124434, -0.009316215, -0.0029715088, 0.030368216, 0.03514052, 0.035470467, 0.027782163, 0.008733201, 0.06089618, 0.014871275, -0.014996708, 0.007898586, 0.01702137, 0.038265754, 0.060264837, -0.017714715, 0.004081178, 0.039773587, -0.0034116267, -0.0008271655, -0.012672179, -0.0038681617, -0.006301375, -0.0066707395, 0.021291945, 0.024989119, 0.040304713, 0.030187052, 0.055663977, 0.011995135, 0.011013776, 0.0050642565, 0.002191996, -0.034082294, 0.008774835, -0.0030659155, -0.028776126, -0.064166434, -0.011473131, 0.03678866, 0.0044153407, 0.018764302, -0.0012390742, -0.027355745, 0.052520834, 0.01121848, -0.049975116, -0.014659224, 0.036964744, 0.02732231, 0.001214255, 0.020354766, -0.05941929, -0.059519358, -0.02268197, 0.042339604, -0.029843984, -0.058464162, -0.018992694, -0.060796272, -0.013900927, 0.029612532, -0.012406069, 0.026016686, 0.0036895187, 0.00012814911, 0.059355676, -0.024428546, 0.014842666, -0.063133694, -0.0011829385, 0.00040046344, -0.009374953, -0.015278503, -0.006635676, -0.042722877, -0.0126594, -0.06428725, -0.001247311, -0.013030154, -0.003977062, -0.022434773, 0.014498284, 0.0036798604, 0.0054183244, -0.012158704, 0.05236047, 0.010849993, -0.016129168, 0.018918687, -0.017969104, -0.033581935, -0.011705332, 0.005184983, -0.04012329, -0.05009562, -0.0075082965, 0.02210327, -0.031549577, -0.063942686, 0.015760908, -0.027336746, -0.0067987703, 0.0038796326, 0.02963002, -0.017444286, -0.023738481, 0.0055116746, -0.011958159, -0.060145546, 0.042904787, -0.029881332, 0.018381208, -0.013213223, 0.026929436, 0.024406036, -0.037439235, 0.022615535, -0.027303036, 0.03029105, -0.07333898, -0.04276492, -0.0026310955, -0.017482964, 0.018331796, -0.017533457, -0.04108205, -0.05879771, -0.020854209, 0.04057109, -0.00864522, -0.038162604, 0.015505846, -0.035655756, 0.014291382, -0.017542895, 0.044444785, 0.0468837, 0.07717126, -0.030376526, 0.036956675, 0.016048642, -0.0111490805, 0.010745986, -0.01118046, 0.04839507, 0.022322057, -0.0011990855, 0.04293812, 0.009037881, -0.033640835, -0.024724327, -0.0653668, -0.049837075, -0.07375025, 0.03915956, 0.009502579, 0.013116736, 0.04196984, 0.014963069, 0.03845891, -0.046584588, 0.022118341, 0.060329545, 0.01725565, 0.096194446, -0.02630002, -0.0055170585, 0.004257064, 0.032235175, 0.0091066705, -0.05160954, 0.029231958, -0.024429647, 0.024393316, -0.0055550053, 0.010812991, -0.015156196, -0.02962811, -0.018062666, -0.03315747, 0.09547578, 0.029475534, -0.023254165, 0.023362726, 0.063226454, -0.0069801123, 1.9131396e-09, 0.0012419682, 0.038795684, 0.021231415, 0.0013301256, -0.02383741, -0.018342026, 0.03367152, -0.0077352067, -0.01513787, 0.002497849, -0.01065091, -0.0014594889, -0.009320582, -0.024846714, -0.041015174, 0.002974228, 0.028471738, -0.035456054, -0.011141563, -0.071780786, 0.027777316, -0.011674459, 0.046126906, 0.018245328, 0.019463962, 0.034981202, -0.020566884, -0.05520108, 0.010823563, 0.023321861, 0.014911504, -0.015543749, 0.032493297, 0.011451636, 0.014729842, 0.040736206, -0.023578936, -0.045319173, -0.021245249, -0.009424158, 0.0020839588, -0.04005157, 0.02031247, 0.014401216, -0.04409328, 0.0026274968, 0.039335467, 0.016816098, 0.009162395, 0.006066957, 0.016146082, 0.032749243, -0.092047796, 0.03032326, 0.009335351, -0.0067969295, -0.019536536, 0.022717003, 0.049727328, -0.0010626024, 0.010329473, 0.057059698, 0.03969526, -0.01437687, -0.0039512226, 0.0006957044, -0.04694516, 0.037873227, -0.027343467, -0.002436794, -0.045885175, -0.008591227, 0.05785682, -0.016214179, -0.0021720245, 0.010983203, 0.0018004774, 0.0025484823, -0.005424207, 0.019323364, 0.01852007, 0.021444494, -0.055241346, -0.0021883582, 0.0035151155, 0.02871185, -0.041262273, 0.009121509, 0.0050166203, -0.016185144, -0.029965267, 0.045362722, -0.0020573295, 0.018059872, -0.04773575, 0.040039152, 0.009624173, -0.037173674, 0.05028511, -0.01716219, -0.03555918, 0.013088956, -2.8056867e-27, 0.012902365, -0.04131334, 0.009803201, 0.02664609, 0.014917203, 0.05662826, -0.011055098, 0.00219764, -0.047335573, -0.009346192, 0.011074707, 0.02774457, -0.027606402, 0.020686934, -0.0026595527, -0.003900541, 0.028121173, 0.021025006, -0.009062816, 0.0065427544, -0.010514521, -0.0028637662, -0.025157902, 0.0070837718, -0.03456627, 0.016545033, -0.014159269, 0.030092819, -0.0053766305, 0.0031051333, 0.050889943, 0.01654256, 0.019759953, 0.031271055, 0.008755859, -0.04289653, -0.03957941, 0.03452727, -0.001877177, 0.055739697, -0.037927095, 0.013967438, -0.026129995, -0.041456565, 0.007852986, -0.007064016, -0.029071089, 0.010107656, -0.0075801867, -0.028516078, -0.0015967543, 0.037500113, 0.039855592, 0.002194487, -0.0067835967, 0.005701181, -0.007595178, -0.0070557776, -0.010272051, 0.004661037, 0.019416759, -0.039068155, 0.008049681, 0.033882882, -0.024707844, -0.014044315, 0.047554143, -0.034169745, -0.03382487, 0.04164124, 0.029111039, -0.025281884, 0.0051219407, -0.024241995, -0.007924895, 0.043712687, 0.01991893, -0.008218463, -0.05076597, 0.056651697, -0.0059802188, 0.0020404803, -0.0013907545, -0.015157123, -0.0029541508, -0.009165944, -0.019014377, -0.027293505, -0.04448472, 0.014278192, -0.048747063, -0.034471158, -0.021551171, -0.02378675, -0.055142943, -0.11014407, 0.0076903263, 0.019210078, -0.01786243, 0.014890972, -7.277258e-24, -0.061183155, 0.025321333, -0.028683783, 0.018127952, -0.041853365, -0.038140282, 0.0058856984, -0.011068575, 0.027418641, -0.045051496, 0.03646393, -0.0013364666, 0.04887879, 0.062045544, 0.028604891, -0.06372725, -0.035975564, 0.02849457, 0.025669869]"
